keypoints_count,keypoints_response_mean,keypoints_response_std,keypoints_response_max,lbp_mean,lbp_std,lbp_uniformity,lbp_entropy,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_energy,glcm_correlation,hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,hu_moment_7,canny_edge_density,canny_edge_mean,canny_edge_std,sobel_mean,sobel_std,sobel_max,laplacian_var,laplacian_mean,intensity_mean,intensity_std,intensity_skewness,intensity_kurtosis,hist_entropy,bone_area_ratio,num_components,hough_lines_count,sift_keypoints_count,sift_descriptor_mean,sift_descriptor_std,sift_descriptor_max,sift_descriptor_min,sift_response_mean,sift_response_std,sift_response_max,sift_x_mean,sift_y_mean,sift_x_std,sift_y_std,surf_keypoints_count,surf_descriptor_mean,surf_descriptor_std,hog_mean,hog_std,hog_max,hog_min,hog_median,hog_entropy,hog_vector_length,bovw_bin_0,bovw_bin_1,bovw_bin_2,bovw_bin_3,bovw_bin_4,bovw_bin_5,bovw_bin_6,bovw_bin_7,bovw_bin_8,bovw_bin_9,bovw_bin_10,bovw_bin_11,bovw_bin_12,bovw_bin_13,bovw_bin_14,bovw_bin_15,bovw_bin_16,bovw_bin_17,bovw_bin_18,bovw_bin_19,bovw_bin_20,bovw_bin_21,bovw_bin_22,bovw_bin_23,bovw_bin_24,bovw_bin_25,bovw_bin_26,bovw_bin_27,bovw_bin_28,bovw_bin_29,bovw_bin_30,bovw_bin_31,bovw_bin_32,bovw_bin_33,bovw_bin_34,bovw_bin_35,bovw_bin_36,bovw_bin_37,bovw_bin_38,bovw_bin_39,bovw_bin_40,bovw_bin_41,bovw_bin_42,bovw_bin_43,bovw_bin_44,bovw_bin_45,bovw_bin_46,bovw_bin_47,bovw_bin_48,bovw_bin_49,bovw_entropy,centroid_x,centroid_y,mu20,mu02,mu11,orientation,registration_matches,registration_match_ratio,registration_avg_distance,label,image_path
60,104.51666666666667,80.32319956829963,245.0,6.666035554846939,1.99513497590456,0.3587713523573995,2.1351361331184693,120.25953592579506,1.5283858602914226,0.7926907277422962,0.2550579800075886,0.7951190342653021,1.8886451854349429,6.454891640323558,6.536975048997493,6.819343315943072,6.99999997822602,-6.9998950200722385,-6.999999995652493,0.006955516581632653,1.7736567283163265,21.192843309258,13.700426846477681,74.61330580022975,1010.0653444208449,503.59831765749607,3.512874681122449,10.637177136479592,17.092087797504874,10.08596290572909,123.9186145665007,1.6284157806436135,0.006776147959183673,4,0,39,26.907651901245117,36.36936569213867,158.0,0.0,0.07936498326941943,0.0291683437827743,0.12375261634588242,176.87472729805188,195.5260005853115,8.80197962239813,8.959324557967783,0,0,0,0.09406272918544117,0.1261735665235526,0.9999999987499999,0.0,0.027654736905589436,1.5509678124882311,26244,0.0,0.0,0.05128205115055884,0.05128205115055884,0.02564102557527942,0.0,0.05128205115055884,0.0,0.05128205115055884,0.0,0.02564102557527942,0.0,0.05128205115055884,0.02564102557527942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102557527942,0.02564102557527942,0.02564102557527942,0.05128205115055884,0.0,0.0,0.0,0.07692307672583826,0.0,0.02564102557527942,0.07692307672583826,0.05128205115055884,0.0,0.02564102557527942,0.02564102557527942,0.0,0.05128205115055884,0.0,0.0,0.0,0.0,0.05128205115055884,0.0,0.02564102557527942,0.0,0.0,0.10256410230111768,0.0,0.02564102557527942,4.374891841756811,107.70438666669165,136.9129655200841,0.0067027840758815075,0.006219862112450277,6.638105393600636e-05,0.13414322332407777,0,0,0,1,D:/web-projects/bone_fracture_densenet/data/archive/bone fracture detection.v4-v4.yolov8/train/images\image1_4119_png.rf.2c42820e9872530ae38fc72c927d245a.jpg
86,24.38372093023256,24.64311244152899,96.0,5.742247289540816,2.4746703270841843,0.14690266902663254,2.9931429092023194,41.06840369445485,2.7330264408093945,0.5388903001453202,0.16041244741210936,0.9955436862607412,2.9604095675697986,6.96330172781911,6.999999354980122,6.999996793881938,7.0,6.9999999998035625,-7.0,0.044044961734693876,11.231465242346939,52.32473435487677,25.88196452181395,47.61489976583959,432.04629381583635,83.09610600374184,4.490872130102041,94.8774713010204,67.96479223956257,0.18344520294552508,1.3271622118624329,3.307558178149613,0.48282047193877553,1,25,22,20.56036949157715,40.31343078613281,194.0,0.0,0.041032284794544634,0.01147440776731451,0.07349735498428345,117.86637635664506,136.7637961994518,53.32232927138992,62.63214561957315,0,0,0,0.10580572587404743,0.12877471077784586,0.704931286093758,0.0,0.0534230320569347,2.0417647438377466,26244,0.0,0.13636363574380164,0.0,0.0,0.04545454524793388,0.09090909049586776,0.0,0.0,0.0,0.0,0.3181818167355372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04545454524793388,0.0,0.0,0.0,0.09090909049586776,0.0,0.0,0.0,0.0,0.04545454524793388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2272727262396694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6405208030826337,112.63029925815637,115.3395741100019,0.000511131141661186,0.0005842134926043907,-2.9480297390048252e-05,-1.2313688584556353,0,0,0,0,D:/web-projects/bone_fracture_densenet/data/archive/bone fracture detection.v4-v4.yolov8/train/images\image1_551_png.rf.34ee552abf244df868610ada193b6337.jpg
40,80.75,77.49572568858233,239.0,7.093191964285714,1.7054636885599912,0.5158730299935836,1.5899458809583846,44.653315860357075,0.8006733773840113,0.8558156786994293,0.3610116546595099,0.6922579493727692,1.7396999411166392,4.836938121286569,6.31571641733787,6.713204096794938,6.999999985022185,-6.999236236810041,-6.999999924528728,0.008470184948979591,2.1598971619897958,23.368967040864824,6.4160322081630055,34.62559326044087,914.830038859678,297.12694502810245,2.0260483099489797,6.226961096938775,8.50390226750474,11.578908789930626,243.23997645683025,1.2366654477614838,0.002152423469387755,12,0,8,29.53515625,34.2779426574707,149.0,0.0,0.05189496837556362,0.007605516991631102,0.06442993134260178,205.86802101135254,119.86949062347412,7.048133607402154,1.8317397231228638,0,0,0,0.0751278811282484,0.13323522534250307,0.9999999987499999,0.0,0.0,1.310599904746076,26244,0.0,0.0,0.0,0.24999999687500005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12499999843750002,0.0,0.0,0.0,0.12499999843750002,0.0,0.0,0.0,0.0,0.0,0.0,0.12499999843750002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12499999843750002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12499999843750002,0.0,0.12499999843750002,0.0,0.0,2.7499989737725343,102.05100754055127,105.16755642611156,0.00722924987563567,0.010980235570144424,0.00031095458906829637,1.4886442202353114,0,0,0,1,D:/web-projects/bone_fracture_densenet/data/archive/bone fracture detection.v4-v4.yolov8/train/images\image1_1427_png.rf.516de3ae933067a181f828a5682d943e.jpg
21,43.61904761904762,23.489564431640886,91.0,6.574039381377551,2.0166663665020894,0.3354523168992951,2.1948819257695886,13.261241486894855,1.0075773863985789,0.761909325493634,0.179977770539318,0.9795670565696216,2.4692213339771314,6.12604884224077,6.9953182526902715,6.999929818180506,6.999999999999991,-6.9999999631898175,6.999999999999999,0.014668367346938776,3.7404336734693877,30.656479619634574,9.895022219468864,25.10990761948101,330.9531688925187,58.8760088706503,2.277622767857143,41.24766820790816,18.169192708523262,-0.452289870311976,2.694107939474884,2.502795755874134,0.5300542091836735,7,12,11,25.0703125,37.66901397705078,186.0,0.0,0.020589172501455654,0.004525359650833438,0.02883586287498474,41.36306485262784,168.32208251953125,21.865717432738396,15.30503044059409,0,0,0,0.0894395672371743,0.13665038272204866,0.9999999987499999,0.0,0.018757253828615032,1.4488383991804892,26244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909008264464,0.0,0.0,0.0,0.0,0.0,0.09090909008264464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909008264464,0.0,0.0,0.0,0.09090909008264464,0.0,0.09090909008264464,0.0,0.0,0.09090909008264464,0.0,0.09090909008264464,0.09090909008264464,0.0,0.0,0.0,0.09090909008264464,0.09090909008264464,0.09090909008264464,3.459430013339656,103.21267774200672,112.38732766955461,0.001497209114701831,0.0018972131848736984,0.00034931436679262983,1.0453959663561907,0,0,0,0,D:/web-projects/bone_fracture_densenet/data/archive/bone fracture detection.v4-v4.yolov8/train/images\image1_760_png.rf.2d585d4f4aae7b01f70a6c2f6b2cfbcd.jpg
80,41.4,44.25257054680552,161.0,6.909618144132653,1.934479203098811,0.46454196867783465,1.822768011177153,40.72404250232862,1.2774584901954764,0.8022395700960399,0.4771247140028143,0.9479508525496643,2.2858041992393976,5.47868934286428,6.996974529338375,6.99674682779695,-6.99999999999789,6.999995653829568,-6.999999999998927,0.032346141581632654,8.248266103316327,45.11401071324236,12.172134657691117,42.2473546915811,707.3132262300769,195.51376551501403,2.8341238839285716,11.560945471938776,19.740833992536352,2.789051122486837,17.506994661594117,1.7854511525962382,0.3100087691326531,1,19,23,24.830842971801758,37.808998107910156,171.0,0.0,0.040628729752548366,0.023855280669551372,0.07487133145332336,60.44384989531144,136.38735563858697,41.89741739314334,23.833642363281534,0,0,0,0.07629262506093615,0.13228397960924465,0.9999999987499999,0.0,0.0,1.3126703204197079,26244,0.0,0.0,0.0,0.0,0.0434782606805293,0.0869565213610586,0.0869565213610586,0.0,0.0,0.0869565213610586,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565213610586,0.0,0.0,0.0,0.0,0.0434782606805293,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782606805293,0.0,0.0,0.0869565213610586,0.0434782606805293,0.0434782606805293,0.0434782606805293,0.0434782606805293,0.0434782606805293,0.0,0.0,0.0,0.0,0.0869565213610586,0.0869565213610586,0.0,0.0,0.0,0.0,0.0434782606805293,0.0,0.0,3.9148639848245375,100.74588937426088,129.97094893480576,0.0033330385576226525,0.0018452639076129704,0.0005019576936288742,0.29679805797821623,0,0,0,0,D:/web-projects/bone_fracture_densenet/data/archive/bone fracture detection.v4-v4.yolov8/train/images\image1_175_png.rf.b1bc46f6c944b01fcc84f0bbd832e3fc.jpg
79,20.696202531645568,19.229035554703312,97.0,6.403300382653061,2.140674173875799,0.30523993521000314,2.30734327587377,30.696048677583796,1.882989979797737,0.6782733588779931,0.25633223652165393,0.9832580052981484,2.4303281436194277,5.404884646627743,6.999667735602998,6.997514149915002,6.999999999999619,6.999995940910924,-6.999999999999643,0.037806919642857144,9.640764508928571,48.63589836180852,16.398097857538744,33.04313060841214,505.0247518686584,179.58881466153363,3.8160674426020407,32.249720982142854,30.353949738871794,0.9026851840439026,2.864729719401273,3.1077170856073044,0.2704480229591837,23,28,8,19.7451171875,40.74034881591797,180.0,0.0,0.017626937362365425,0.0054048690408476634,0.03138672932982445,106.16646432876587,186.78123688697815,36.95030049292437,62.52124705722823,0,0,0,0.08166281598910159,0.1367787028426968,0.9999999987499999,0.0,0.01082497679732759,1.3609524660899859,26244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12499999843750002,0.0,0.0,0.0,0.3749999953125001,0.0,0.0,0.0,0.0,0.0,0.12499999843750002,0.0,0.12499999843750002,0.0,0.0,0.0,0.12499999843750002,0.0,0.12499999843750002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4056381845760497,103.6218314359131,108.66689614513257,0.0009340790785476403,0.002778367031996033,-0.000329828800392611,-1.3990479651472696,0,0,0,0,D:/web-projects/bone_fracture_densenet/data/archive/bone fracture detection.v4-v4.yolov8/train/images\image1_303_png.rf.b32f9e111d8db43a9bae6f789fd8bad6.jpg
135,18.05185185185185,19.481926484144417,117.0,5.280353156887755,2.4463848737546012,0.13260399922830837,3.0865953246550997,105.51006282174619,3.2701112125938163,0.4380770559598235,0.05184964502233473,0.9785525488777504,2.9179278686336185,6.992585191630329,6.999976121044178,6.9999475352199285,-7.0,-6.999999997855786,7.0,0.05251514668367347,13.391362404336734,56.88118165141776,31.299686839507373,70.94252406769658,853.4928236370824,389.5237775387142,7.31461256377551,132.99459901147958,50.06913419130925,-0.5237786488811518,3.6661657028420276,4.173361795990608,0.4553172831632653,74,24,19,20.714637756347656,40.22212219238281,214.0,0.0,0.022387441247701645,0.009156600201636467,0.05020875483751297,75.6424879776804,127.98641967773438,61.513210814415295,68.00245761630768,0,0,0,0.1177924160637168,0.1179098150589947,0.6683071630762701,0.0,0.07234382589006727,2.231158783404091,26244,0.0,0.42105262936288085,0.0,0.0,0.0,0.0,0.0,0.052631578670360106,0.0,0.0,0.052631578670360106,0.052631578670360106,0.0,0.052631578670360106,0.0,0.052631578670360106,0.0,0.052631578670360106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315734072021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315734072021,0.0,0.052631578670360106,0.0,0.0,0.0,0.0,0.0,0.0,2.774241853215193,121.43351530172392,103.34523822903681,0.0006083799593068136,0.0005995344965796825,2.0271522924726415e-05,0.6779939092820451,0,0,0,0,D:/web-projects/bone_fracture_densenet/data/archive/bone fracture detection.v4-v4.yolov8/train/images\image1_1453_png.rf.93806c5e53a6f6231ae65390005ee06e.jpg
24,15.375,3.4977671449083054,21.0,6.680703922193878,2.0225015566336113,0.365703739258541,2.123550500315452,4.754147950642511,0.7746038663484707,0.775820022796774,0.35423438974897575,0.9868306042589805,2.1839440791193874,5.694459943046653,6.927053114632928,6.978807342877878,-6.999999999994046,6.99998498413781,6.999999999792379,0.0107421875,2.7392578125,26.287015974129847,7.222040711924509,14.751069155170113,173.90227140552247,16.122993858493103,1.5936304209183674,15.034638073979592,13.443039762679192,0.15708548687235502,1.5975009351398177,2.2144190159615236,0.5274832589285714,7,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.08481923898871561,0.1254761854884616,0.9999999987499999,0.0,0.01710970482307271,1.4314606065207491,26244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.5199833505219,133.28900630718286,0.002625171037684895,0.003921933683726059,-0.00024458355319406937,-1.390437775243241,0,0,0,1,D:/web-projects/bone_fracture_densenet/data/archive/bone fracture detection.v4-v4.yolov8/train/images\image2_1286_png.rf.7abdaea3ace0495ed54507abda9817be.jpg
38,83.55263157894737,72.41826513148281,241.0,5.81706393494898,2.1546912338419824,0.18280503631607906,2.7764623556638965,46.136066363620316,1.6194020699333536,0.6295034050634544,0.07374385128005793,0.9776268898405341,2.653618038759069,6.629578907645396,6.9986737200041595,6.999358383939059,-6.999999999999869,-6.9999998476538625,-6.99999999999996,0.01678093112244898,4.27913743622449,32.75467949834263,15.19676387465513,37.545329389961836,959.3925161267415,342.43668830002514,3.4340919961734695,63.80389030612245,32.06594477426213,-0.9001266777823715,2.7885614108841787,3.169815915316227,0.7876275510204082,5,12,9,23.32378387451172,38.755332946777344,210.0,0.0,0.03244598685867257,0.01203092953357667,0.045743536204099655,163.99117024739584,38.301369984944664,53.20531557819641,25.206811527226456,0,0,0,0.11249151128786576,0.12282236648492659,0.9999999987499999,0.0,0.0649683254488355,1.7046197666789835,26244,0.0,0.11111110987654323,0.0,0.11111110987654323,0.0,0.11111110987654323,0.0,0.0,0.11111110987654323,0.0,0.0,0.0,0.0,0.11111110987654323,0.0,0.0,0.0,0.0,0.11111110987654323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111110987654323,0.0,0.0,0.0,0.11111110987654323,0.0,0.11111110987654323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1699236838259157,90.00865115023814,125.16391893107567,0.0010052284851267085,0.001214819692721978,0.0001506003105202763,1.0893666562554187,0,0,0,0,D:/web-projects/bone_fracture_densenet/data/archive/bone fracture detection.v4-v4.yolov8/train/images\image1_120_png.rf.bf6b44f7e45181e56b89264c99e7232b.jpg
91,26.054945054945055,26.279713747819073,137.0,6.515326052295919,2.1604477692486888,0.33200224654237337,2.257266265178418,89.83561721494934,2.3574314301371415,0.7074940848213296,0.2628551831163546,0.9724230325741581,2.93688666776941,6.982986107648517,6.999999571378,6.999997523838184,7.0,-6.999999999883441,-7.0,0.04836973852040816,12.334283322704081,54.70930178867945,21.454101037718605,64.57281321753472,572.3250824487775,326.32986925840873,4.889927455357143,125.89190051020408,40.86608353987523,-2.007065713643055,7.512533840931186,2.461469473648095,0.9186662946428571,1,37,23,22.489809036254883,39.25436019897461,206.0,0.0,0.021583881472115932,0.005813631319730756,0.03133536875247955,134.13376990608546,138.6097640991211,46.970667859541415,41.534719403144436,0,0,0,0.088739128112245,0.14026589471550263,0.9999999987499999,0.0,0.011843959892668425,1.440729049220459,26244,0.0,0.0869565213610586,0.0,0.0,0.0,0.0,0.0869565213610586,0.0,0.0434782606805293,0.0,0.0434782606805293,0.0869565213610586,0.0,0.0,0.0434782606805293,0.0,0.0,0.0,0.0,0.0434782606805293,0.0,0.0,0.0,0.0434782606805293,0.0869565213610586,0.0434782606805293,0.0,0.0434782606805293,0.0,0.0,0.0,0.0,0.0434782606805293,0.0434782606805293,0.1304347820415879,0.0,0.0434782606805293,0.0,0.0,0.0434782606805293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782606805293,3.9689991663128588,112.15616538372885,112.52072030055953,0.0005651687374676414,0.0005911452397961452,-2.8812169707180256e-05,-0.9971537017850042,0,0,0,1,D:/web-projects/bone_fracture_densenet/data/archive/bone fracture detection.v4-v4.yolov8/train/images\image1_1830_png.rf.d48bf27134691077474fe55a7dd26ac5.jpg
18,143.38888888888889,112.36208281409253,253.0,5.83625637755102,2.3218693022475514,0.16443174235807856,2.895827516159401,75.61108193013365,1.7390950918262884,0.5937996481352295,0.10053845536562263,0.9480975733738088,2.578654795102623,6.606601084134006,6.994841237605963,6.9995457206076095,-6.999999999999873,-6.999999834644173,6.999999999999901,0.011479591836734694,2.927295918367347,27.164156489572495,15.328924625729263,57.64473585447308,1121.6630510095267,330.93320298105516,4.114596619897959,58.122289540816325,27.000670089008008,-0.13848465514619882,9.01429660477465,3.01437847373151,0.8585578762755102,2,9,20,25.614452362060547,37.298187255859375,186.0,0.0,0.10883162058889866,0.04261062726773886,0.14937348663806915,33.30343141555786,27.726791286468504,11.33419391045401,18.188315850150982,0,0,0,0.11692652094379437,0.11650112103833837,0.9999999987499999,0.0,0.08342118956816542,1.737202558462837,26244,0.0,0.0,0.0,0.0,0.0,0.049999999749999996,0.0,0.049999999749999996,0.0,0.0,0.0,0.0,0.049999999749999996,0.0,0.0,0.0,0.09999999949999999,0.0,0.0,0.0,0.0,0.049999999749999996,0.049999999749999996,0.09999999949999999,0.0,0.0,0.0,0.0,0.0,0.049999999749999996,0.0,0.049999999749999996,0.0,0.0,0.0,0.049999999749999996,0.0,0.0,0.0,0.0,0.0,0.0,0.049999999749999996,0.0,0.0,0.049999999749999996,0.0,0.19999999899999998,0.0,0.09999999949999999,3.6219260642198354,125.61189043542188,127.3814992332866,0.0013791830148731496,0.0012591447279907283,-0.0001823392207361288,-0.6264023271528152,0,0,0,0,D:/web-projects/bone_fracture_densenet/data/archive/bone fracture detection.v4-v4.yolov8/train/images\image1_1532_png.rf.43af107ed16d51bd6cd719ae6ca836d1.jpg
100,27.34,30.46250810422543,128.0,5.795838647959184,2.4305507096184487,0.17180139429547436,2.8854295491863344,49.10781603703076,2.963654682486513,0.5351314399982747,0.1678298796976459,0.9923938031020663,2.7522136401254493,6.254675698813385,6.999843476813243,6.999475558235174,-6.999999999999968,6.999999721642368,-6.999999999999986,0.06246014030612245,15.927335778061224,61.70729777277971,26.458261612710746,47.10022098186482,679.9073466289359,150.59643265169294,5.086874202806122,68.02098612882654,56.836275239915636,0.849521154030183,2.303215958828757,3.635154396180458,0.3249561543367347,5,71,30,21.933332443237305,39.59089279174805,184.0,0.0,0.03613495494549473,0.019427906909522917,0.08228860795497894,131.39573822021484,99.48069845835367,52.15752910972817,76.19802931706123,0,0,0,0.10303411160856885,0.13100286107547834,0.9823101775103449,0.0,0.044641352368733976,1.624275977611977,26244,0.0,0.03333333322222222,0.0,0.0,0.03333333322222222,0.03333333322222222,0.06666666644444444,0.0,0.0,0.0,0.06666666644444444,0.0,0.0,0.03333333322222222,0.06666666644444444,0.0,0.0,0.03333333322222222,0.0,0.0,0.0,0.0,0.0,0.09999999966666666,0.0,0.0,0.0,0.06666666644444444,0.03333333322222222,0.03333333322222222,0.0,0.0,0.03333333322222222,0.06666666644444444,0.0,0.0,0.03333333322222222,0.03333333322222222,0.0,0.0,0.06666666644444444,0.03333333322222222,0.03333333322222222,0.06666666644444444,0.03333333322222222,0.0,0.0,0.0,0.0,0.0,4.281724639750351,126.7783432917641,108.50432974189142,0.0009520579928198777,0.000817080419551714,-0.000330945833180079,-0.6848138425893486,0,0,0,0,D:/web-projects/bone_fracture_densenet/data/archive/bone fracture detection.v4-v4.yolov8/train/images\image1_301_png.rf.1b40995aaee8f0c6726ad35214bed106.jpg
65,14.615384615384615,4.8570086004019695,30.0,6.564174107142857,2.130719715354647,0.33713229464039485,2.236087701727458,11.632214526842917,1.4637318866470883,0.7029128279312863,0.34843196391573944,0.9821659894269592,2.232424384315916,5.370102617739908,6.997396316285419,6.978384729153618,6.999999999979977,6.999956908292216,6.99999999996674,0.01650191326530612,4.207987882653061,32.48583919273097,12.979290776157185,22.21801905305328,195.7396229688818,32.253453156988805,2.6221101721938775,15.41438137755102,18.072956037223925,1.430902321495479,4.730963441262754,2.4779343897706214,0.24214764030612246,12,5,4,23.669921875,38.5538215637207,156.0,0.0,0.022590916603803635,0.003106394471378279,0.02438439428806305,82.84552001953125,113.16529083251953,41.53058018669661,46.67098063829474,0,0,0,0.0749551305093044,0.12778733192057581,0.7071067807446058,0.0,0.0048352729006442535,1.6037180774163562,26244,0.0,0.0,0.0,0.0,0.0,0.24999999375000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7499999812500004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8112778517055854,105.41034764530043,139.04460767074545,0.0019102629727639358,0.003945293839156404,-7.654530015483109e-05,-1.5332532139690642,0,0,0,0,D:/web-projects/bone_fracture_densenet/data/archive/bone fracture detection.v4-v4.yolov8/train/images\image1_456_png.rf.44afe0fbf6f37a22ca15349e20d1097a.jpg
177,13.819209039548022,5.085825371890449,44.0,5.584123883928571,2.4017812047137097,0.1689556897151493,2.864111581802757,61.60784467438735,3.7503122055471554,0.4569561726794315,0.08131345686356616,0.9726294254657167,2.6528846114005726,6.8535855344895555,6.9992298937947925,6.999817511888129,-6.999999999999992,-6.999999967437321,6.999999999999987,0.06427375637755102,16.389807876275512,62.536191171425145,34.449724318368354,51.42922611315092,657.1651238463587,149.9303775566511,6.404416454081633,67.2904974489796,33.68868902820009,0.4100928869006196,3.574077724411088,3.6626655642341515,0.19587053571428573,64,38,45,21.439409255981445,39.83652114868164,209.0,0.0,0.02043068678014808,0.007501685993610219,0.05267428979277611,86.56027364730835,120.1189006169637,68.03796135733761,68.0758111904578,0,0,0,0.09708627927835103,0.13532896287623464,0.7503446390318049,0.0,0.0282331819054467,1.8036206561271675,26244,0.022222222172839506,0.15555555520987654,0.022222222172839506,0.0,0.022222222172839506,0.022222222172839506,0.0,0.022222222172839506,0.022222222172839506,0.04444444434567901,0.06666666651851852,0.06666666651851852,0.0,0.0,0.0,0.0,0.0,0.08888888869135803,0.0,0.022222222172839506,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222172839506,0.0,0.022222222172839506,0.022222222172839506,0.04444444434567901,0.0,0.022222222172839506,0.04444444434567901,0.0,0.0,0.022222222172839506,0.0,0.0,0.0,0.06666666651851852,0.04444444434567901,0.0,0.04444444434567901,0.022222222172839506,0.0,0.0,0.0,0.04444444434567901,0.0,4.293713028400649,115.25641369661128,120.26461866715951,0.0011027058975011112,0.0011210947874362427,-9.969229314596644e-05,-0.8313821981637107,0,0,0,0,D:/web-projects/bone_fracture_densenet/data/archive/bone fracture detection.v4-v4.yolov8/train/images\image1_935_png.rf.8dea9945ad507dfe33f73f2028b7805f.jpg
44,78.61363636363636,55.05914832295889,220.0,5.955337213010204,2.130474409896446,0.20052248356114433,2.680918971759216,72.0993428803771,1.7357687819769172,0.65338582699823,0.12797979981304383,0.9592556443495797,2.566613561452596,6.488396114805882,6.991867868216499,6.998305550791382,-6.999999999998555,-6.99999920537586,6.999999999999794,0.01873405612244898,4.77718431122449,34.57398602155724,16.113158333403746,46.38485640845367,973.5594486213978,428.41931430660946,3.8157485650510203,49.06114477040816,29.740109268919234,-0.4163153648742295,3.0259621549147746,3.125049856125435,0.7303890306122449,8,12,8,22.9970703125,39.01430892944336,207.0,0.0,0.03883243550080806,0.015937142994886216,0.05787935107946396,192.208477973938,73.49330615997314,38.06297340006701,11.705698760882449,0,0,0,0.10224715180761335,0.1270514672876354,0.9999999987499999,0.0,0.04499365062205482,1.6128099783627596,26244,0.0,0.0,0.0,0.0,0.0,0.12499999843750002,0.24999999687500005,0.0,0.0,0.0,0.0,0.0,0.0,0.24999999687500005,0.12499999843750002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12499999843750002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12499999843750002,0.0,0.0,2.499999121166952,90.60114262872854,133.39430074924076,0.001350622259166934,0.001361881995165821,0.00023699374605258902,0.7972736019748817,0,0,0,1,D:/web-projects/bone_fracture_densenet/data/archive/bone fracture detection.v4-v4.yolov8/train/images\image1_7421_png.rf.efa8e5c0b62ccc5009a28f3765d1d99a.jpg
